segment_id,segment_distance,loc,mongo_id,LSOA,lsoa_name,region,imd_score,land_use,urban_rural_desc,litter_per_meter
24697,51.3,Loc_001,62e977fdff1f22598545faf9,E01023856,Watford 006B,East of England,12.071,High Obstruction housing areas,Urban major conurbation,
24940,104.0,Loc_009,62ed2190f2113eabb5df986b,E01029950,Forest Heath 008C,East of England,23.359,Other retail commercial areas,Urban city and town,
24786,91.0,Loc_008,62eb96a8b1e4d27f9bf7b2d2,E01002431,Hillingdon 006C,London,4.924,Low Obstruction housing areas,Urban major conurbation,
24630,59.4,Loc_011,62e7d420853b4d7dbde7b903,E01033129,Ipswich 007H,East of England,53.861,Industry warehousing retail sheds & science parks,Urban city and town,
24694,52.0,Loc_002,62e977f4ff1f22598545fa24,E01023856,Watford 006B,East of England,12.071,High Obstruction housing areas,Urban major conurbation,
24677,51.9,Loc_005,62e93f78cfd1e507bec72a1d,E01023856,Watford 006B,East of England,12.071,High Obstruction housing areas,Urban major conurbation,
25202,65.0,Loc_010,633c686f9a25373c716fab4b,E01007657,Rotherham 029A,Yorkshire and The Humber,11.464,Medium Obstruction housing areas,Urban city and town,
24792,63.0,Loc_004,62eba1d2b1e4d27f9bf7c603,E01002431,Hillingdon 006C,London,4.924,Medium Obstruction housing areas,Urban major conurbation,
24888,55.0,Loc_001,62ebf8117115355c82527ff2,E01024440,Sevenoaks 008D,South East (England),9.593,Rural roads,Rural village and dispersed,
24954,55.0,Loc_001,62ed48829285051cbdf39ba0,E01029950,Forest Heath 008C,East of England,23.359,Medium Obstruction housing areas,Urban city and town,
24600,63.2,Loc_012,62e7baf5853b4d7dbde7927d,E01030007,Ipswich 005A,East of England,13.412,Rural roads,Urban city and town,
24890,56.0,Loc_005,62ebf8137115355c82528027,E01024440,Sevenoaks 008D,South East (England),9.593,Medium Obstruction housing areas,Rural village and dispersed,
25103,54.0,Loc_008,62f0fd1ca142847146d20c02,E01012601,Blackburn with Darwen 011B,North West (England),66.894,Medium Obstruction housing areas,Urban city and town,
24596,53.7,Loc_004,62e7b945853b4d7dbde79226,E01030007,Ipswich 005A,East of England,13.412,Medium Obstruction housing areas,Urban city and town,
24979,55.0,Loc_004,62ed500c9285051cbdf3a36b,E01024440,Sevenoaks 008D,South East (England),9.593,Rural roads,Rural village and dispersed,
24996,52.0,Loc_013,62ed6438626d2baef6ec45bf,E01029950,Forest Heath 008C,East of England,23.359,Medium Obstruction housing areas,Urban city and town,
24937,51.3,Loc_006,62ed1c3dde3a1c60ed70135c,E01000835,Bromley 030B,London,7.308,Other retail commercial areas,Urban major conurbation,
24720,52.3,Loc_006,62ea50ccfd2b242c04bd6dda,E01000373,Bexley 008A,London,29.344,Medium Obstruction housing areas,Urban major conurbation,
25894,50.9,Loc_007,62f645d85231325e2ed48a8c,E01005302,Manchester 028C,North West (England),31.722,Medium Obstruction housing areas,Urban major conurbation,
25140,51.3,Loc_009,62f1369f4932c9471b4166b4,E01030204,Suffolk Coastal 011C,East of England,3.996,Low Obstruction housing areas,Urban city and town,
24588,57.3,Loc_014,62e7b3ad01e2784c3c852b8b,E01030007,Ipswich 005A,East of England,13.412,Medium Obstruction housing areas,Urban city and town,
24776,64.0,Loc_002,62eb9053b1e4d27f9bf7a30a,E01002431,Hillingdon 006C,London,4.924,Medium Obstruction housing areas,Urban major conurbation,
25176,53.0,Loc_006,633c686e9d4ce5bdcdbc5c24,E01018366,Cheshire West and Chester 025B,North West (England),5.378,Low Obstruction housing areas,Rural town and fringe,
25910,50.6,Loc_013,62f646095231325e2ed48cca,E01005302,Manchester 028C,North West (England),31.722,High Obstruction housing areas,Urban major conurbation,
25131,51.3,Loc_014,62f125eb7931f4bcddf59a87,E01030204,Suffolk Coastal 011C,East of England,3.996,Rural roads,Urban city and town,
24571,79.0,Loc_010,62e79d1201e2784c3c84ec12,E01002542,Hillingdon 020D,London,29.802,Medium Obstruction housing areas,Urban major conurbation,
24917,51.5,Loc_004,62ecf484d9acc51d6cb1db04,E01000835,Bromley 030B,London,7.308,Other retail commercial areas,Urban major conurbation,
25902,55.4,Loc_012,62f645de5231325e2ed48afd,E01005302,Manchester 028C,North West (England),31.722,Medium Obstruction housing areas,Urban major conurbation,
24929,51.3,Loc_012,62ed0d94aae2f702b034f177,E01000835,Bromley 030B,London,7.308,Medium Obstruction housing areas,Urban major conurbation,
24943,104.0,Loc_005,62ed2ad3f2113eabb5dfa817,E01029950,Forest Heath 008C,East of England,23.359,Main retail commercial areas,Urban city and town,
24962,55.0,Loc_008,62ed50019285051cbdf3a25d,E01024440,Sevenoaks 008D,South East (England),9.593,Rural roads,Rural village and dispersed,
24620,55.6,Loc_009,62e7d07d853b4d7dbde7b1df,E01033129,Ipswich 007H,East of England,53.861,Low Obstruction housing areas,Urban city and town,
25875,54.8,Loc_004,62f645c95231325e2ed48961,E01005302,Manchester 028C,North West (England),31.722,Medium Obstruction housing areas,Urban major conurbation,
25144,48.8,Loc_011,62f1393a4932c9471b41699d,E01030204,Suffolk Coastal 011C,East of England,3.996,Low Obstruction housing areas,Urban city and town,
24691,50.7,Loc_013,633c683e1008546c50d3112e,E01023856,Watford 006B,East of England,12.071,High Obstruction housing areas,Urban major conurbation,
25209,61.0,Loc_014,62f3ffac4f59a30344abb072,E01007657,Rotherham 029A,Yorkshire and The Humber,11.464,Medium Obstruction housing areas,Urban city and town,
24681,56.0,Loc_003,62e944e26583c2613bf4a0b5,E01023856,Watford 006B,East of England,12.071,High Obstruction housing areas,Urban major conurbation,
25137,52.9,Loc_004,62f12b4f7931f4bcddf59b89,E01030204,Suffolk Coastal 011C,East of England,3.996,Main roads,Urban city and town,
24683,50.6,Loc_006,62e946f96583c2613bf4a2d0,E01023856,Watford 006B,East of England,12.071,High Obstruction housing areas,Urban major conurbation,
24994,53.0,Loc_012,62ed6156626d2baef6ec4170,E01029950,Forest Heath 008C,East of England,23.359,Low Obstruction housing areas,Urban city and town,
24610,58.0,Loc_002,62e7c61a853b4d7dbde7a4dc,E01030007,Ipswich 005A,East of England,13.412,Medium Obstruction housing areas,Urban city and town,
24931,50.4,Loc_015,62ed1936de3a1c60ed700dbb,E01000835,Bromley 030B,London,7.308,High Obstruction housing areas,Urban major conurbation,
24885,71.7,Loc_002,62ec1a3f7115355c82534cde,E01002823,Kensington and Chelsea 014B,London,28.418,Medium Obstruction housing areas,Urban major conurbation,
24768,90.0,Loc_014,62eb9045b1e4d27f9bf7a1e7,E01002431,Hillingdon 006C,London,4.924,Medium Obstruction housing areas,Urban major conurbation,
24733,48.4,Loc_002,62ea5774fd2b242c04bd78b3,E01000373,Bexley 008A,London,29.344,Medium Obstruction housing areas,Urban major conurbation,
24983,56.0,Loc_009,62ed500c9285051cbdf3a36e,E01024440,Sevenoaks 008D,South East (England),9.593,Rural roads,Rural village and dispersed,
24928,53.2,Loc_012,62ed0d2caae2f702b034f0c9,E01000835,Bromley 030B,London,7.308,Medium Obstruction housing areas,Urban major conurbation,
25170,68.0,Loc_005,62f2a36a9c55fdf62558379f,E01018366,Cheshire West and Chester 025B,North West (England),5.378,Low Obstruction housing areas,Rural town and fringe,
24714,53.2,Loc_015,62ea4c02fd2b242c04bd6163,E01000373,Bexley 008A,London,29.344,High Obstruction housing areas,Urban major conurbation,
24957,52.0,Loc_004,62ed4d7d9285051cbdf39fd6,E01029950,Forest Heath 008C,East of England,23.359,Medium Obstruction housing areas,Urban city and town,
25889,63.3,Loc_014,62f645d15231325e2ed489f8,E01005302,Manchester 028C,North West (England),31.722,Main roads,Urban major conurbation,
25887,53.7,Loc_015,62f645cd5231325e2ed4899f,E01005302,Manchester 028C,North West (England),31.722,Medium Obstruction housing areas,Urban major conurbation,
25200,53.0,Loc_007,633c686f1daccd499ab99048,E01007657,Rotherham 029A,Yorkshire and The Humber,11.464,Main roads,Urban city and town,
24739,53.1,Loc_008,62ea5b43fd2b242c04bd7c13,E01000373,Bexley 008A,London,29.344,Medium Obstruction housing areas,Urban major conurbation,
25163,128.0,Loc_013,62f271d34c5e3467658e815d,E01018366,Cheshire West and Chester 025B,North West (England),5.378,Medium Obstruction housing areas,Rural town and fringe,
24922,52.2,Loc_007,62ed0600aae2f702b034d8cc,E01000835,Bromley 030B,London,7.308,Medium Obstruction housing areas,Urban major conurbation,
24615,57.6,Loc_006,62e7c930853b4d7dbde7a74b,E01033129,Ipswich 007H,East of England,53.861,Other retail commercial areas,Urban city and town,
24955,58.0,Loc_014,62ed4b469285051cbdf39dc0,E01029950,Forest Heath 008C,East of England,23.359,Medium Obstruction housing areas,Urban city and town,
24609,56.0,Loc_006,62e7c245853b4d7dbde7a0ae,E01030007,Ipswich 005A,East of England,13.412,High Obstruction housing areas,Urban city and town,
24576,69.0,Loc_003,62e79f9301e2784c3c84ee3d,E01002542,Hillingdon 020D,London,29.802,Medium Obstruction housing areas,Urban major conurbation,
24690,51.2,Loc_014,633c683b341817af8e96e1ed,E01023856,Watford 006B,East of England,12.071,High Obstruction housing areas,Urban major conurbation,
24572,66.0,Loc_010,62e79d1201e2784c3c84ec10,E01002542,Hillingdon 020D,London,29.802,Medium Obstruction housing areas,Urban major conurbation,
24889,56.0,Loc_005,62ebf8127115355c82527ff9,E01024440,Sevenoaks 008D,South East (England),9.593,Medium Obstruction housing areas,Rural village and dispersed,
25210,72.0,Loc_011,633c6870db6d2a3a84a26658,E01007657,Rotherham 029A,Yorkshire and The Humber,11.464,Low Obstruction housing areas,Urban city and town,
24920,53.0,Loc_014,62ecf70cd9acc51d6cb1dee4,E01000835,Bromley 030B,London,7.308,High Obstruction housing areas,Urban major conurbation,
24784,42.0,Loc_007,62eb96a4b1e4d27f9bf7b291,E01002431,Hillingdon 006C,London,4.924,Medium Obstruction housing areas,Urban major conurbation,
24965,52.0,Loc_010,62ed50019285051cbdf3a25a,E01024440,Sevenoaks 008D,South East (England),9.593,Rural roads,Rural village and dispersed,
24719,29.8,Loc_006,62ea5069fd2b242c04bd6dce,E01000373,Bexley 008A,London,29.344,Medium Obstruction housing areas,Urban major conurbation,
25136,51.0,Loc_004,62f12a727931f4bcddf59b80,E01030204,Suffolk Coastal 011C,East of England,3.996,Main roads,Urban city and town,
24926,36.9,Loc_010,633c6859dc86b02b6d9525d9,E01000835,Bromley 030B,London,7.308,Other retail commercial areas,Urban major conurbation,
24995,55.0,Loc_003,62ed6261626d2baef6ec447d,E01029950,Forest Heath 008C,East of England,23.359,Main roads,Urban city and town,
25219,52.0,Loc_002,633c6872341817af8e96e229,E01007657,Rotherham 029A,Yorkshire and The Humber,11.464,Medium Obstruction housing areas,Urban city and town,
24969,60.0,Loc_013,62ed50069285051cbdf3a2e8,E01024440,Sevenoaks 008D,South East (England),9.593,Low Obstruction housing areas,Rural village and dispersed,
24699,52.0,Loc_011,62e9780fff1f22598545fc02,E01023856,Watford 006B,East of England,12.071,High Obstruction housing areas,Urban major conurbation,
24597,49.8,Loc_004,62e7ba77853b4d7dbde79265,E01030007,Ipswich 005A,East of England,13.412,Medium Obstruction housing areas,Urban city and town,
25198,53.0,Loc_013,62f3f9a64f59a30344ab6b33,E01007657,Rotherham 029A,Yorkshire and The Humber,11.464,Main roads,Urban city and town,
25135,53.2,Loc_002,62f12a067931f4bcddf59b71,E01030204,Suffolk Coastal 011C,East of England,3.996,Low Obstruction housing areas,Urban city and town,
24933,49.0,Loc_013,62ed1938de3a1c60ed700de9,E01000835,Bromley 030B,London,7.308,Medium Obstruction housing areas,Urban major conurbation,
24878,51.3,Loc_002,633c684ec81fce745cebb846,E01002823,Kensington and Chelsea 014B,London,28.418,Medium Obstruction housing areas,Urban major conurbation,
24960,54.0,Loc_008,62ed4f589285051cbdf3a1b9,E01029950,Forest Heath 008C,East of England,23.359,Medium Obstruction housing areas,Urban city and town,
24821,53.5,Loc_015,62ebd1e7202d2bd92a11fe4d,E01002823,Kensington and Chelsea 014B,London,28.418,Medium Obstruction housing areas,Urban major conurbation,
24740,35.0,Loc_008,62ea5c30fd2b242c04bd7c56,E01000373,Bexley 008A,London,29.344,Medium Obstruction housing areas,Urban major conurbation,
24919,48.7,Loc_005,62ecf66ed9acc51d6cb1dedd,E01000835,Bromley 030B,London,7.308,Medium Obstruction housing areas,Urban major conurbation,
24725,55.1,Loc_004,62ea549ffd2b242c04bd72e6,E01000373,Bexley 008A,London,29.344,Medium Obstruction housing areas,Urban major conurbation,
24777,78.0,Loc_002,62eb9052b1e4d27f9bf7a2fc,E01002431,Hillingdon 006C,London,4.924,Medium Obstruction housing areas,Urban major conurbation,
25831,55.5,Loc_001,62f62fb9acec5ca7870c537f,E01005302,Manchester 028C,North West (England),31.722,Medium Obstruction housing areas,Urban major conurbation,
24591,70.0,Loc_014,62e7b44d01e2784c3c852ccf,E01030007,Ipswich 005A,East of England,13.412,Medium Obstruction housing areas,Urban city and town,
24718,52.1,Loc_001,62ea4f5bfd2b242c04bd6d0f,E01000373,Bexley 008A,London,29.344,High Obstruction housing areas,Urban major conurbation,
24877,51.9,Loc_003,62ebec047115355c82526f90,E01002823,Kensington and Chelsea 014B,London,28.418,High Obstruction housing areas,Urban major conurbation,
24766,71.0,Loc_009,62eb9044b1e4d27f9bf7a1ca,E01002431,Hillingdon 006C,London,4.924,Low Obstruction housing areas,Urban major conurbation,
24925,57.2,Loc_008,62ed0907aae2f702b034dce0,E01000835,Bromley 030B,London,7.308,Other retail commercial areas,Urban major conurbation,
24735,57.3,Loc_002,633c6845dc86b02b6d9525bb,E01000373,Bexley 008A,London,29.344,Medium Obstruction housing areas,Urban major conurbation,
24913,52.1,Loc_002,62ecee6bd9acc51d6cb1d298,E01000835,Bromley 030B,London,7.308,Other retail commercial areas,Urban major conurbation,
25178,57.0,Loc_011,62f2a3759c55fdf62558381c,E01018366,Cheshire West and Chester 025B,North West (England),5.378,Low Obstruction housing areas,Rural town and fringe,
24583,55.9,Loc_013,62e7b17701e2784c3c8525df,E01030007,Ipswich 005A,East of England,13.412,Medium Obstruction housing areas,Urban city and town,
24729,31.7,Loc_011,62ea560efd2b242c04bd7789,E01000373,Bexley 008A,London,29.344,High Obstruction housing areas,Urban major conurbation,
24693,50.8,Loc_002,62e977efff1f22598545f9b7,E01023856,Watford 006B,East of England,12.071,High Obstruction housing areas,Urban major conurbation,
24820,51.8,Loc_015,633c684c20bb76c921f8ab4a,E01002823,Kensington and Chelsea 014B,London,28.418,Medium Obstruction housing areas,Urban major conurbation,
25187,58.0,Loc_014,62f2a3838aa59901e4fdf4e3,E01018366,Cheshire West and Chester 025B,North West (England),5.378,Medium Obstruction housing areas,Rural town and fringe,
24963,57.0,Loc_007,62ed50019285051cbdf3a258,E01024440,Sevenoaks 008D,South East (England),9.593,Rural roads,Rural village and dispersed,
24584,57.2,Loc_007,62e7b25d01e2784c3c85277c,E01030007,Ipswich 005A,East of England,13.412,Low Obstruction housing areas,Urban city and town,
24936,50.6,Loc_011,62ed1c3cde3a1c60ed701359,E01000835,Bromley 030B,London,7.308,Other retail commercial areas,Urban major conurbation,
24774,91.0,Loc_006,62eb904db1e4d27f9bf7a28c,E01002431,Hillingdon 006C,London,4.924,Medium Obstruction housing areas,Urban major conurbation,
24611,63.3,Loc_007,62e7c7e6853b4d7dbde7a64e,E01033129,Ipswich 007H,East of England,53.861,Main retail commercial areas,Urban city and town,
24968,54.0,Loc_012,62ed50059285051cbdf3a2d1,E01024440,Sevenoaks 008D,South East (England),9.593,Low Obstruction housing areas,Rural village and dispersed,
24815,51.3,Loc_005,633c684cbff89213713ba786,E01002899,Kensington and Chelsea 018A,London,21.45,Other retail commercial areas,Urban major conurbation,
25179,57.0,Loc_011,62f2a3788aa59901e4fdf416,E01018366,Cheshire West and Chester 025B,North West (England),5.378,Low Obstruction housing areas,Rural town and fringe,
24605,51.1,Loc_008,62e7bf43853b4d7dbde79b2a,E01030007,Ipswich 005A,East of England,13.412,Medium Obstruction housing areas,Urban city and town,
25171,53.0,Loc_005,62f2a36b9c55fdf6255837a7,E01018366,Cheshire West and Chester 025B,North West (England),5.378,Low Obstruction housing areas,Rural town and fringe,
25146,54.5,Loc_005,62f13d1be83c3909b3f4a182,E01030204,Suffolk Coastal 011C,East of England,3.996,Medium Obstruction housing areas,Urban city and town,
24636,51.1,Loc_003,62e7d81a40bb6842bab71096,E01030007,Ipswich 005A,East of England,13.412,Medium Obstruction housing areas,Urban city and town,
24822,57.5,Loc_013,633c684cb1515004dbc09c26,E01002823,Kensington and Chelsea 014B,London,28.418,Main roads,Urban major conurbation,
24916,50.7,Loc_004,62ecf28dd9acc51d6cb1d823,E01000835,Bromley 030B,London,7.308,Other retail commercial areas,Urban major conurbation,
24819,54.2,Loc_004,62ebcf6a202d2bd92a11fe0c,E01002899,Kensington and Chelsea 018A,London,21.45,Other retail commercial areas,Urban major conurbation,
24958,52.0,Loc_004,62ed4d7f9285051cbdf39ffb,E01029950,Forest Heath 008C,East of England,23.359,Medium Obstruction housing areas,Urban city and town,
24927,51.1,Loc_010,62ed0b0daae2f702b034df51,E01000835,Bromley 030B,London,7.308,Other retail commercial areas,Urban major conurbation,
24959,55.0,Loc_008,62ed4f579285051cbdf3a1b4,E01029950,Forest Heath 008C,East of England,23.359,Medium Obstruction housing areas,Urban city and town,
25195,59.0,Loc_001,62f3f7034f59a30344ab3f4d,E01007657,Rotherham 029A,Yorkshire and The Humber,11.464,Medium Obstruction housing areas,Urban city and town,
25218,55.0,Loc_002,633c6872734723324f12c022,E01007657,Rotherham 029A,Yorkshire and The Humber,11.464,Medium Obstruction housing areas,Urban city and town,
24924,52.5,Loc_008,62ed086daae2f702b034dbfe,E01000835,Bromley 030B,London,7.308,Other retail commercial areas,Urban major conurbation,
24722,48.8,Loc_014,62ea5312fd2b242c04bd7049,E01000373,Bexley 008A,London,29.344,Medium Obstruction housing areas,Urban major conurbation,
24981,57.0,Loc_011,62ed500d9285051cbdf3a370,E01024440,Sevenoaks 008D,South East (England),9.593,Rural roads,Rural village and dispersed,
25203,51.0,Loc_010,62f3fbaf4f59a30344aba052,E01007657,Rotherham 029A,Yorkshire and The Humber,11.464,Medium Obstruction housing areas,Urban city and town,
24721,5.1,Loc_014,62ea5267fd2b242c04bd6fcb,E01000373,Bexley 008A,London,29.344,Medium Obstruction housing areas,Urban major conurbation,
24970,58.0,Loc_013,62ed50079285051cbdf3a2fe,E01024440,Sevenoaks 008D,South East (England),9.593,Low Obstruction housing areas,Rural village and dispersed,
25143,45.5,Loc_003,62f137d94932c9471b416867,E01030204,Suffolk Coastal 011C,East of England,3.996,Low Obstruction housing areas,Urban city and town,
25132,50.2,Loc_014,62f1266b7931f4bcddf59a9f,E01030204,Suffolk Coastal 011C,East of England,3.996,Rural roads,Urban city and town,
24276,105.2,Loc_009,62e40bee039e154709a43cf8,E01030007,Ipswich 005A,East of England,13.412,High Obstruction housing areas,Urban city and town,
24038,53.6,Loc_001,62e14cd2da929fbbd7e898a8,E01004003,Southwark 023B,London,35.58,Main roads,Urban major conurbation,
24092,64.0,Loc_014,62e18d238d098ab525d57e18,E01000729,Bromley 014A,London,40.937,Medium Obstruction housing areas,Urban major conurbation,
24087,51.0,Loc_013,62e18d128d098ab525d57ce7,E01000729,Bromley 014A,London,40.937,High Obstruction housing areas,Urban major conurbation,
24217,60.2,Loc_003,62e3d6f39c1d0d4498aaa378,E01005081,Manchester 039C,North West (England),54.226,Medium Obstruction housing areas,Urban major conurbation,
24210,77.3,Loc_008,62e3d2f79c1d0d4498aa8741,E01005081,Manchester 039C,North West (England),54.226,Medium Obstruction housing areas,Urban major conurbation,
24436,57.0,Loc_002,62e56637a841bef6dfdee897,E01007860,Sheffield 036B,Yorkshire and The Humber,10.899,High Obstruction housing areas,Urban minor conurbation,
24515,64.0,Loc_007,62e68024663be894b2811554,E01008139,Sheffield 006E,Yorkshire and The Humber,20.519,Low Obstruction housing areas,Urban minor conurbation,
24397,53.0,Loc_013,62e547369fa3b6e143cf69e4,E01007860,Sheffield 036B,Yorkshire and The Humber,10.899,Main roads,Urban minor conurbation,
24073,57.1,Loc_007,62e304c90e85740e3810575f,E01004003,Southwark 023B,London,35.58,High Obstruction housing areas,Urban major conurbation,
24061,51.6,Loc_011,62e304bd0e85740e3810561d,E01004003,Southwark 023B,London,35.58,High Obstruction housing areas,Urban major conurbation,
24153,57.8,Loc_006,62e2b58ee428f51cb10f0963,E01017257,Southampton 026B,South East (England),31.276,Medium Obstruction housing areas,Urban city and town,
24432,42.0,Loc_005,62e55e37a841bef6dfdea914,E01007860,Sheffield 036B,Yorkshire and The Humber,10.899,High Obstruction housing areas,Urban minor conurbation,
24051,48.2,Loc_005,62e304b00e85740e3810550b,E01004003,Southwark 023B,London,35.58,Low Obstruction housing areas,Urban major conurbation,
24494,61.0,Loc_006,62e672b7520f501b451f1e6a,E01002439,Hillingdon 003B,London,17.002,Low Obstruction housing areas,Rural town and fringe,
24489,81.0,Loc_003,62e672ab520f501b451f1d7b,E01002439,Hillingdon 003B,London,17.002,High Obstruction housing areas,Rural town and fringe,
24015,65.0,Loc_005,62e127adde9fe7eace52b0a0,E01002399,Hillingdon 021E,London,19.66,Medium Obstruction housing areas,Urban major conurbation,
24415,63.0,Loc_010,633c6817da6240580df458ea,E01007860,Sheffield 036B,Yorkshire and The Humber,10.899,High Obstruction housing areas,Urban minor conurbation,
24529,62.0,Loc_003,633c68211daccd499ab98fe8,E01008139,Sheffield 006E,Yorkshire and The Humber,20.519,Medium Obstruction housing areas,Urban minor conurbation,
24492,77.0,Loc_015,62e672ad520f501b451f1d9f,E01002439,Hillingdon 003B,London,17.002,Medium Obstruction housing areas,Rural town and fringe,
23980,55.0,Loc_012,62dff6cbb28eaac7f33b32f8,E01004193,Sutton 006D,London,12.377,Low Obstruction housing areas,Urban major conurbation,
24513,58.0,Loc_011,62e67e90663be894b281138a,E01008139,Sheffield 006E,Yorkshire and The Humber,20.519,Other retail commercial areas,Urban minor conurbation,
24003,59.0,Loc_013,62e0108bb28eaac7f33b8d76,E01024261,Gravesham 003B,South East (England),11.142,Rural roads,Urban major conurbation,
24455,85.0,Loc_005,62e64ebc520f501b451ebf96,E01002439,Hillingdon 003B,London,17.002,Medium Obstruction housing areas,Rural town and fringe,
24257,75.4,Loc_015,633c680bb1515004dbc09bc7,E01002770,Islington 004B,London,29.977,Other retail commercial areas,Urban major conurbation,
24060,49.1,Loc_004,62e304b90e85740e381055d0,E01004003,Southwark 023B,London,35.58,High Obstruction housing areas,Urban major conurbation,
24046,52.2,Loc_006,62e14f0804cbb316ad36bae0,E01004003,Southwark 023B,London,35.58,High Obstruction housing areas,Urban major conurbation,
24536,59.0,Loc_010,62e68ca97806dac029c4cb22,E01008139,Sheffield 006E,Yorkshire and The Humber,20.519,Medium Obstruction housing areas,Urban minor conurbation,
24488,74.0,Loc_003,62e672a8520f501b451f1d51,E01002439,Hillingdon 003B,London,17.002,High Obstruction housing areas,Rural town and fringe,
24461,63.0,Loc_012,62e65433520f501b451ed214,E01002439,Hillingdon 003B,London,17.002,Medium Obstruction housing areas,Rural town and fringe,
24234,54.5,Loc_010,62e3e18bbe675d3fc1803cba,E01005081,Manchester 039C,North West (England),54.226,Medium Obstruction housing areas,Urban major conurbation,
24301,53.3,Loc_015,62e4139d99e7b6d0d7b5387f,E01030007,Ipswich 005A,East of England,13.412,Medium Obstruction housing areas,Urban city and town,
24435,56.0,Loc_002,62e56636a841bef6dfdee887,E01007860,Sheffield 036B,Yorkshire and The Humber,10.899,High Obstruction housing areas,Urban minor conurbation,
24302,55.9,Loc_015,62e4142b99e7b6d0d7b538c8,E01030007,Ipswich 005A,East of England,13.412,Medium Obstruction housing areas,Urban city and town,
24523,56.8,Loc_007,633c6822bff89213713ba762,E01002826,Kensington and Chelsea 008C,London,10.756,Other retail commercial areas,Urban major conurbation,
24380,106.0,Loc_005,62e52ebd02999bac1d165762,E01002542,Hillingdon 020D,London,29.802,Medium Obstruction housing areas,Urban major conurbation,
24074,50.5,Loc_007,62e304cc0e85740e381057ac,E01004003,Southwark 023B,London,35.58,High Obstruction housing areas,Urban major conurbation,
24502,49.0,Loc_015,62e677a4520f501b451f23de,E01008139,Sheffield 006E,Yorkshire and The Humber,20.519,Medium Obstruction housing areas,Urban minor conurbation,
23974,57.0,Loc_013,62dff532b28eaac7f33b2f4b,E01002423,Hillingdon 018B,London,13.735,Low Obstruction housing areas,Urban major conurbation,
24260,119.4,Loc_013,633c680c4018969ebbc94639,E01002770,Islington 004B,London,29.977,Other retail commercial areas,Urban major conurbation,
24001,42.0,Loc_011,62e01089b28eaac7f33b8d12,E01024261,Gravesham 003B,South East (England),11.142,Rural roads,Urban major conurbation,
24066,54.5,Loc_013,62e304c10e85740e3810568f,E01004003,Southwark 023B,London,35.58,High Obstruction housing areas,Urban major conurbation,
24155,51.6,Loc_006,62e2c3e2df67af8edb3b8735,E01002826,Kensington and Chelsea 008C,London,10.756,Low Obstruction housing areas,Urban major conurbation,
24116,76.0,Loc_013,62e2779ce851e61f6d48ee1a,E01002399,Hillingdon 021E,London,19.66,Medium Obstruction housing areas,Urban major conurbation,
24490,54.0,Loc_001,62e674c8520f501b451f21e3,E01020188,South Hams 004D,South West (England),16.482,Rural roads,Rural village and dispersed,
24002,53.0,Loc_013,62e0108ab28eaac7f33b8d4d,E01024261,Gravesham 003B,South East (England),11.142,Rural roads,Urban major conurbation,
24226,52.9,Loc_011,62e3dc33be675d3fc1802a3c,E01005081,Manchester 039C,North West (England),54.226,Medium Obstruction housing areas,Urban major conurbation,
24454,86.0,Loc_005,62e64eb7520f501b451ebf2c,E01002439,Hillingdon 003B,London,17.002,Medium Obstruction housing areas,Rural town and fringe,
24105,63.0,Loc_008,62e273ebe851e61f6d48e434,E01002399,Hillingdon 021E,London,19.66,Medium Obstruction housing areas,Urban major conurbation,
24425,57.0,Loc_003,633c681a6f4361527073c159,E01007860,Sheffield 036B,Yorkshire and The Humber,10.899,High Obstruction housing areas,Urban minor conurbation,
24094,53.0,Loc_012,62e18d278d098ab525d57e71,E01000729,Bromley 014A,London,40.937,Medium Obstruction housing areas,Urban major conurbation,
24041,77.0,Loc_003,62e1520f04cbb316ad36c292,E01002399,Hillingdon 021E,London,19.66,Medium Obstruction housing areas,Urban major conurbation,
24525,81.0,Loc_014,62e684dbf8b733545ea8ebd9,E01008139,Sheffield 006E,Yorkshire and The Humber,20.519,Low Obstruction housing areas,Urban minor conurbation,
24122,72.0,Loc_006,62e2878ae851e61f6d48f835,E01002399,Hillingdon 021E,London,19.66,Other retail commercial areas,Urban major conurbation,
24056,62.9,Loc_009,62e304b40e85740e3810555e,E01004003,Southwark 023B,London,35.58,Low Obstruction housing areas,Urban major conurbation,
23976,60.0,Loc_007,62dff5f5b28eaac7f33b3132,E01006164,Trafford 014C,North West (England),10.536,Medium Obstruction housing areas,Urban major conurbation,
24200,61.0,Loc_002,62e3c3a0b8c8caf0a3288f0e,E01027574,Craven 005A,Yorkshire and The Humber,7.017,Low Obstruction housing areas,Urban city and town,
24212,56.6,Loc_013,62e3d3fa9c1d0d4498aa9143,E01005081,Manchester 039C,North West (England),54.226,Low Obstruction housing areas,Urban major conurbation,
24530,51.0,Loc_003,62e688ae7806dac029c4872d,E01008139,Sheffield 006E,Yorkshire and The Humber,20.519,Medium Obstruction housing areas,Urban minor conurbation,
24434,51.0,Loc_001,633c681c0479b9e68f8105ac,E01007860,Sheffield 036B,Yorkshire and The Humber,10.899,High Obstruction housing areas,Urban minor conurbation,
24545,55.4,Loc_011,633c682454641918bc856390,E01002823,Kensington and Chelsea 014B,London,28.418,Main retail commercial areas,Urban major conurbation,
24541,55.0,Loc_001,62e693017806dac029c4df7f,E01008139,Sheffield 006E,Yorkshire and The Humber,20.519,Medium Obstruction housing areas,Urban minor conurbation,
