"segment_id","all_count","non_srl_count","food_count","drink_count","wrapper_count","bottle_count","can_count","LSOA","Loc","unique_ID","segment_distance","land_use","LSOA_Name","Region","imd_score","income_score","employment_score","education_score","health_score","crime_score","housing_score","environment_score","imd_quintile","urban_rural"
"32966",24,13,4,3,4,0,0,"E01011842","Loc_002","1665414965578",45.8,"Low Obstruction housing areas","Wakefield 015E","Yorkshire and The Humber",58.496,0.315,0.272,71.473,1.509,1.256,22.037,9.673,5,"Urban city and town"
"32967",25,13,0,4,0,0,0,"E01011842","Loc_002","1665414965598",45.7,"Low Obstruction housing areas","Wakefield 015E","Yorkshire and The Humber",58.496,0.315,0.272,71.473,1.509,1.256,22.037,9.673,5,"Urban city and town"
"32968",4,3,0,1,0,0,0,"E01001163","Loc_003","1665415077609",62,"Medium Obstruction housing areas","Croydon 002E","London",16.31,0.09,0.068,7.185,-0.625,0.43,25.545,38.527,3,"Urban major conurbation"
"32969",14,13,3,5,3,1,1,"E01001163","Loc_003","1665415077627",60,"Medium Obstruction housing areas","Croydon 002E","London",16.31,0.09,0.068,7.185,-0.625,0.43,25.545,38.527,3,"Urban major conurbation"
"32970",19,10,0,7,0,3,1,"E01011842","Loc_007","1665415322666",52.6,"Medium Obstruction housing areas","Wakefield 015E","Yorkshire and The Humber",58.496,0.315,0.272,71.473,1.509,1.256,22.037,9.673,5,"Urban city and town"
"32971",19,5,0,1,0,0,0,"E01011842","Loc_007","1665415322684",54.7,"Medium Obstruction housing areas","Wakefield 015E","Yorkshire and The Humber",58.496,0.315,0.272,71.473,1.509,1.256,22.037,9.673,5,"Urban city and town"
"32972",1,1,0,1,0,0,1,"E01001163","Loc_015","1665415544896",56,"High Obstruction housing areas","Croydon 002E","London",16.31,0.09,0.068,7.185,-0.625,0.43,25.545,38.527,3,"Urban major conurbation"
"32973",18,13,1,8,1,3,1,"E01001163","Loc_015","1665415544912",60,"High Obstruction housing areas","Croydon 002E","London",16.31,0.09,0.068,7.185,-0.625,0.43,25.545,38.527,3,"Urban major conurbation"
"32974",9,2,0,0,0,0,0,"E01011842","Loc_004","1665415576246",54.6,"Medium Obstruction housing areas","Wakefield 015E","Yorkshire and The Humber",58.496,0.315,0.272,71.473,1.509,1.256,22.037,9.673,5,"Urban city and town"
"32975",6,1,0,0,0,0,0,"E01011842","Loc_004","1665415576262",58,"Medium Obstruction housing areas","Wakefield 015E","Yorkshire and The Humber",58.496,0.315,0.272,71.473,1.509,1.256,22.037,9.673,5,"Urban city and town"
"32976",1,1,0,1,0,1,0,"E01001163","Loc_010","1665415889812",56,"High Obstruction housing areas","Croydon 002E","London",16.31,0.09,0.068,7.185,-0.625,0.43,25.545,38.527,3,"Urban major conurbation"
"32977",15,13,2,7,2,0,2,"E01001163","Loc_010","1665415889829",58,"High Obstruction housing areas","Croydon 002E","London",16.31,0.09,0.068,7.185,-0.625,0.43,25.545,38.527,3,"Urban major conurbation"
"32978",3,2,0,1,0,0,0,"E01001163","Loc_001","1665416288011",55,"Medium Obstruction housing areas","Croydon 002E","London",16.31,0.09,0.068,7.185,-0.625,0.43,25.545,38.527,3,"Urban major conurbation"
"32979",16,11,2,3,2,1,0,"E01001163","Loc_001","1665416288030",52,"Medium Obstruction housing areas","Croydon 002E","London",16.31,0.09,0.068,7.185,-0.625,0.43,25.545,38.527,3,"Urban major conurbation"
"32980",3,1,0,0,0,0,0,"E01001163","Loc_002","1665416780087",63,"Medium Obstruction housing areas","Croydon 002E","London",16.31,0.09,0.068,7.185,-0.625,0.43,25.545,38.527,3,"Urban major conurbation"
"32981",5,4,2,1,2,0,0,"E01001163","Loc_002","1665416780107",53,"Medium Obstruction housing areas","Croydon 002E","London",16.31,0.09,0.068,7.185,-0.625,0.43,25.545,38.527,3,"Urban major conurbation"
"32983",3,1,0,0,0,0,0,"E01001163","Loc_012","1665417055442",62,"Low Obstruction housing areas","Croydon 002E","London",16.31,0.09,0.068,7.185,-0.625,0.43,25.545,38.527,3,"Urban major conurbation"
"32985",16,8,0,3,0,1,0,"E01011806","Loc_012","1665417599157",55.4,"Low Obstruction housing areas","Wakefield 011C","Yorkshire and The Humber",28.377,0.114,0.13,38.032,0.553,1.245,22.125,11.921,4,"Urban city and town"
"32986",11,6,0,0,0,0,0,"E01011806","Loc_012","1665417599176",60.2,"Low Obstruction housing areas","Wakefield 011C","Yorkshire and The Humber",28.377,0.114,0.13,38.032,0.553,1.245,22.125,11.921,4,"Urban city and town"
"32987",30,26,6,11,6,2,6,"E01001163","Loc_006","1665417616714",51,"Main roads","Croydon 002E","London",16.31,0.09,0.068,7.185,-0.625,0.43,25.545,38.527,3,"Urban major conurbation"
"32988",17,13,5,7,4,3,0,"E01001163","Loc_006","1665417616730",57,"Main roads","Croydon 002E","London",16.31,0.09,0.068,7.185,-0.625,0.43,25.545,38.527,3,"Urban major conurbation"
"32991",11,11,1,4,1,0,1,"E01001163","Loc_004","1665418050924",61,"Main roads","Croydon 002E","London",16.31,0.09,0.068,7.185,-0.625,0.43,25.545,38.527,3,"Urban major conurbation"
"32994",30,25,7,10,7,2,3,"E01001163","Loc_005","1665419049854",58,"Medium Obstruction housing areas","Croydon 002E","London",16.31,0.09,0.068,7.185,-0.625,0.43,25.545,38.527,3,"Urban major conurbation"
"32995",24,20,6,5,5,1,2,"E01001163","Loc_005","1665419049880",54,"Medium Obstruction housing areas","Croydon 002E","London",16.31,0.09,0.068,7.185,-0.625,0.43,25.545,38.527,3,"Urban major conurbation"
"32996",11,4,0,0,0,0,0,"E01011806","Loc_001","1665419061125",53.9,"High Obstruction housing areas","Wakefield 011C","Yorkshire and The Humber",28.377,0.114,0.13,38.032,0.553,1.245,22.125,11.921,4,"Urban city and town"
"32997",6,3,0,0,0,0,0,"E01011806","Loc_001","1665419061141",50.2,"High Obstruction housing areas","Wakefield 011C","Yorkshire and The Humber",28.377,0.114,0.13,38.032,0.553,1.245,22.125,11.921,4,"Urban city and town"
"32998",14,4,0,1,0,0,0,"E01011806","Loc_003","1665419286113",55.7,"Low Obstruction housing areas","Wakefield 011C","Yorkshire and The Humber",28.377,0.114,0.13,38.032,0.553,1.245,22.125,11.921,4,"Urban city and town"
"32999",7,7,2,1,2,0,0,"E01001163","Loc_008","1665419319920",69,"High Obstruction housing areas","Croydon 002E","London",16.31,0.09,0.068,7.185,-0.625,0.43,25.545,38.527,3,"Urban major conurbation"
"33000",7,6,1,2,1,0,2,"E01001163","Loc_008","1665419319946",58,"High Obstruction housing areas","Croydon 002E","London",16.31,0.09,0.068,7.185,-0.625,0.43,25.545,38.527,3,"Urban major conurbation"
"33001",32,9,1,4,1,1,1,"E01011806","Loc_003","1665419374223",61.8,"Low Obstruction housing areas","Wakefield 011C","Yorkshire and The Humber",28.377,0.114,0.13,38.032,0.553,1.245,22.125,11.921,4,"Urban city and town"
"33002",6,6,1,2,1,0,0,"E01011806","Loc_005","1665419536667",50.5,"Main roads","Wakefield 011C","Yorkshire and The Humber",28.377,0.114,0.13,38.032,0.553,1.245,22.125,11.921,4,"Urban city and town"
"33003",3,0,0,0,0,0,0,"E01011806","Loc_005","1665419605527",57.2,"Main roads","Wakefield 011C","Yorkshire and The Humber",28.377,0.114,0.13,38.032,0.553,1.245,22.125,11.921,4,"Urban city and town"
"33005",12,6,0,1,0,0,1,"E01001163","Loc_013","1665419671152",63,"High Obstruction housing areas","Croydon 002E","London",16.31,0.09,0.068,7.185,-0.625,0.43,25.545,38.527,3,"Urban major conurbation"
"33006",17,5,3,1,3,0,1,"E01011806","Loc_006","1665419873073",50,"Main roads","Wakefield 011C","Yorkshire and The Humber",28.377,0.114,0.13,38.032,0.553,1.245,22.125,11.921,4,"Urban city and town"
"33008",7,3,0,3,0,0,0,"E01001163","Loc_009","1665419909229",63,"High Obstruction housing areas","Croydon 002E","London",16.31,0.09,0.068,7.185,-0.625,0.43,25.545,38.527,3,"Urban major conurbation"
"33009",19,14,4,3,4,0,0,"E01011806","Loc_008","1665420355978",60.5,"Main roads","Wakefield 011C","Yorkshire and The Humber",28.377,0.114,0.13,38.032,0.553,1.245,22.125,11.921,4,"Urban city and town"
"33010",28,14,1,4,1,1,1,"E01011806","Loc_008","1665420355999",70.3,"Main roads","Wakefield 011C","Yorkshire and The Humber",28.377,0.114,0.13,38.032,0.553,1.245,22.125,11.921,4,"Urban city and town"
"33011",16,15,3,8,3,1,1,"E01001163","Loc_014","1665420400568",53,"High Obstruction housing areas","Croydon 002E","London",16.31,0.09,0.068,7.185,-0.625,0.43,25.545,38.527,3,"Urban major conurbation"
"33012",6,5,3,1,3,0,0,"E01001163","Loc_014","1665420400585",61,"High Obstruction housing areas","Croydon 002E","London",16.31,0.09,0.068,7.185,-0.625,0.43,25.545,38.527,3,"Urban major conurbation"
"33017",17,6,0,3,0,1,0,"E01011806","Loc_014","1665420657615",61.2,"Other retail commercial areas","Wakefield 011C","Yorkshire and The Humber",28.377,0.114,0.13,38.032,0.553,1.245,22.125,11.921,4,"Urban city and town"
"33018",25,12,5,4,4,0,1,"E01011806","Loc_014","1665420753078",61.6,"Other retail commercial areas","Wakefield 011C","Yorkshire and The Humber",28.377,0.114,0.13,38.032,0.553,1.245,22.125,11.921,4,"Urban city and town"
"33019",22,7,0,2,0,0,1,"E01011806","Loc_007","1665421049488",52.5,"Medium Obstruction housing areas","Wakefield 011C","Yorkshire and The Humber",28.377,0.114,0.13,38.032,0.553,1.245,22.125,11.921,4,"Urban city and town"
"33020",15,7,1,5,1,0,2,"E01011806","Loc_007","1665421049505",52.7,"Medium Obstruction housing areas","Wakefield 011C","Yorkshire and The Humber",28.377,0.114,0.13,38.032,0.553,1.245,22.125,11.921,4,"Urban city and town"
"33021",13,10,5,3,4,1,0,"E01001163","Loc_011","1665421054956",63,"High Obstruction housing areas","Croydon 002E","London",16.31,0.09,0.068,7.185,-0.625,0.43,25.545,38.527,3,"Urban major conurbation"
"33022",5,4,2,0,2,0,0,"E01001163","Loc_011","1665421054971",58,"High Obstruction housing areas","Croydon 002E","London",16.31,0.09,0.068,7.185,-0.625,0.43,25.545,38.527,3,"Urban major conurbation"
"33023",3,1,0,0,0,0,0,"E01014964","Loc_014","1665421134499",65.6,"Low Obstruction housing areas","South Gloucestershire 021A","South West (England)",4.427,0.023,0.031,4.426,-1.787,-0.634,25.391,7.843,1,"Urban city and town"
"33024",3,1,0,1,0,0,0,"E01014964","Loc_014","1665421134515",70.3,"Low Obstruction housing areas","South Gloucestershire 021A","South West (England)",4.427,0.023,0.031,4.426,-1.787,-0.634,25.391,7.843,1,"Urban city and town"
"33025",2,2,0,0,0,0,0,"E01011806","Loc_015","1665421456699",46.8,"Low Obstruction housing areas","Wakefield 011C","Yorkshire and The Humber",28.377,0.114,0.13,38.032,0.553,1.245,22.125,11.921,4,"Urban city and town"
"33029",7,7,0,5,0,2,1,"E01001163","Loc_007","1665421488839",76,"Medium Obstruction housing areas","Croydon 002E","London",16.31,0.09,0.068,7.185,-0.625,0.43,25.545,38.527,3,"Urban major conurbation"
"33030",7,5,2,1,2,0,1,"E01011806","Loc_015","1665421584797",49.4,"Low Obstruction housing areas","Wakefield 011C","Yorkshire and The Humber",28.377,0.114,0.13,38.032,0.553,1.245,22.125,11.921,4,"Urban city and town"
"33031",3,2,1,1,1,0,0,"E01014964","Loc_008","1665421714069",70.3,"Low Obstruction housing areas","South Gloucestershire 021A","South West (England)",4.427,0.023,0.031,4.426,-1.787,-0.634,25.391,7.843,1,"Urban city and town"
"33032",2,0,0,0,0,0,0,"E01014964","Loc_008","1665421714086",65,"Low Obstruction housing areas","South Gloucestershire 021A","South West (England)",4.427,0.023,0.031,4.426,-1.787,-0.634,25.391,7.843,1,"Urban city and town"
"33033",20,4,0,4,0,1,0,"E01011806","Loc_011","1665421850509",50.6,"Medium Obstruction housing areas","Wakefield 011C","Yorkshire and The Humber",28.377,0.114,0.13,38.032,0.553,1.245,22.125,11.921,4,"Urban city and town"
"33034",38,8,0,3,0,0,0,"E01011806","Loc_011","1665421944592",50.4,"Medium Obstruction housing areas","Wakefield 011C","Yorkshire and The Humber",28.377,0.114,0.13,38.032,0.553,1.245,22.125,11.921,4,"Urban city and town"
"33035",3,1,0,1,0,0,0,"E01014964","Loc_007","1665422338655",60.7,"Low Obstruction housing areas","South Gloucestershire 021A","South West (England)",4.427,0.023,0.031,4.426,-1.787,-0.634,25.391,7.843,1,"Urban city and town"
"33037",2,1,0,0,0,0,0,"E01014964","Loc_013","1665422684725",72.2,"Medium Obstruction housing areas","South Gloucestershire 021A","South West (England)",4.427,0.023,0.031,4.426,-1.787,-0.634,25.391,7.843,1,"Urban city and town"
"33038",1,0,0,0,0,0,0,"E01014964","Loc_013","1665422684750",54.1,"Medium Obstruction housing areas","South Gloucestershire 021A","South West (England)",4.427,0.023,0.031,4.426,-1.787,-0.634,25.391,7.843,1,"Urban city and town"
"33039",1,1,0,0,0,0,0,"E01014964","Loc_005","1665423124295",65.1,"Low Obstruction housing areas","South Gloucestershire 021A","South West (England)",4.427,0.023,0.031,4.426,-1.787,-0.634,25.391,7.843,1,"Urban city and town"
"33040",2,1,0,0,0,0,0,"E01014964","Loc_005","1665423124311",56.1,"Low Obstruction housing areas","South Gloucestershire 021A","South West (England)",4.427,0.023,0.031,4.426,-1.787,-0.634,25.391,7.843,1,"Urban city and town"
"33042",1,1,0,0,0,0,0,"E01014964","Loc_002","1665423684279",51.9,"Low Obstruction housing areas","South Gloucestershire 021A","South West (England)",4.427,0.023,0.031,4.426,-1.787,-0.634,25.391,7.843,1,"Urban city and town"
"33043",1,1,0,0,0,0,0,"E01014964","Loc_010","1665424356901",69.9,"Low Obstruction housing areas","South Gloucestershire 021A","South West (England)",4.427,0.023,0.031,4.426,-1.787,-0.634,25.391,7.843,1,"Urban city and town"
"33054",3,3,1,0,1,0,0,"E01021081","Loc_003","1665432609417",57.8,"Medium Obstruction housing areas","Lewes 011D","South East (England)",11.149,0.062,0.071,15.118,-0.438,-1.784,29.313,5.298,2,"Urban city and town"
"33055",3,0,0,0,0,0,0,"E01021081","Loc_009","1665432609431",49.5,"Rural roads","Lewes 011D","South East (England)",11.149,0.062,0.071,15.118,-0.438,-1.784,29.313,5.298,2,"Urban city and town"
"33056",16,5,0,2,0,0,0,"E01021081","Loc_009","1665432609444",51.5,"Rural roads","Lewes 011D","South East (England)",11.149,0.062,0.071,15.118,-0.438,-1.784,29.313,5.298,2,"Urban city and town"
"33057",4,3,0,0,0,0,0,"E01021081","Loc_007","1665432609458",51.4,"Medium Obstruction housing areas","Lewes 011D","South East (England)",11.149,0.062,0.071,15.118,-0.438,-1.784,29.313,5.298,2,"Urban city and town"
"33059",6,5,1,0,1,0,0,"E01021081","Loc_002","1665432609485",52.8,"Low Obstruction housing areas","Lewes 011D","South East (England)",11.149,0.062,0.071,15.118,-0.438,-1.784,29.313,5.298,2,"Urban city and town"
"33060",8,7,3,0,3,0,0,"E01021081","Loc_002","1665432609503",51,"Low Obstruction housing areas","Lewes 011D","South East (England)",11.149,0.062,0.071,15.118,-0.438,-1.784,29.313,5.298,2,"Urban city and town"
"33061",3,2,0,0,0,0,0,"E01021081","Loc_006","1665432609516",60.1,"Medium Obstruction housing areas","Lewes 011D","South East (England)",11.149,0.062,0.071,15.118,-0.438,-1.784,29.313,5.298,2,"Urban city and town"
"33062",2,2,0,0,0,0,0,"E01021081","Loc_006","1665432609531",50.3,"Medium Obstruction housing areas","Lewes 011D","South East (England)",11.149,0.062,0.071,15.118,-0.438,-1.784,29.313,5.298,2,"Urban city and town"
"33063",5,2,1,0,1,0,0,"E01021081","Loc_001","1665432609545",42.9,"Low Obstruction housing areas","Lewes 011D","South East (England)",11.149,0.062,0.071,15.118,-0.438,-1.784,29.313,5.298,2,"Urban city and town"
"33064",2,1,0,0,0,0,0,"E01021081","Loc_001","1665432609558",56.4,"Low Obstruction housing areas","Lewes 011D","South East (England)",11.149,0.062,0.071,15.118,-0.438,-1.784,29.313,5.298,2,"Urban city and town"
"33065",10,5,0,3,0,1,0,"E01021081","Loc_014","1665432609572",64.8,"Low Obstruction housing areas","Lewes 011D","South East (England)",11.149,0.062,0.071,15.118,-0.438,-1.784,29.313,5.298,2,"Urban city and town"
"33066",1,0,0,0,0,0,0,"E01021081","Loc_014","1665432609585",50.9,"Low Obstruction housing areas","Lewes 011D","South East (England)",11.149,0.062,0.071,15.118,-0.438,-1.784,29.313,5.298,2,"Urban city and town"
"33068",29,23,3,8,3,4,0,"E01011639","Loc_007","1665470613636",44.4,"Medium Obstruction housing areas","Leeds 100E","Yorkshire and The Humber",37.532,0.2,0.148,53.864,0.741,1.288,18.366,26.588,5,"Urban major conurbation"
"33069",10,6,1,0,1,0,0,"E01011639","Loc_003","1665470917892",55.7,"Medium Obstruction housing areas","Leeds 100E","Yorkshire and The Humber",37.532,0.2,0.148,53.864,0.741,1.288,18.366,26.588,5,"Urban major conurbation"
"33070",6,3,1,1,1,0,0,"E01011639","Loc_003","1665470987297",57.4,"Medium Obstruction housing areas","Leeds 100E","Yorkshire and The Humber",37.532,0.2,0.148,53.864,0.741,1.288,18.366,26.588,5,"Urban major conurbation"
"33071",12,9,1,5,1,1,3,"E01011639","Loc_002","1665471149119",49.5,"Medium Obstruction housing areas","Leeds 100E","Yorkshire and The Humber",37.532,0.2,0.148,53.864,0.741,1.288,18.366,26.588,5,"Urban major conurbation"
"33072",6,4,0,1,0,0,0,"E01011639","Loc_002","1665471217693",57.2,"Medium Obstruction housing areas","Leeds 100E","Yorkshire and The Humber",37.532,0.2,0.148,53.864,0.741,1.288,18.366,26.588,5,"Urban major conurbation"
"33073",6,1,0,0,0,0,0,"E01011639","Loc_008","1665471507735",56.9,"Medium Obstruction housing areas","Leeds 100E","Yorkshire and The Humber",37.532,0.2,0.148,53.864,0.741,1.288,18.366,26.588,5,"Urban major conurbation"
"33074",15,10,0,5,0,1,0,"E01011639","Loc_008","1665471507769",50.4,"Medium Obstruction housing areas","Leeds 100E","Yorkshire and The Humber",37.532,0.2,0.148,53.864,0.741,1.288,18.366,26.588,5,"Urban major conurbation"
"33075",2,1,0,1,0,0,0,"E01011639","Loc_005","1665471835987",51.4,"Medium Obstruction housing areas","Leeds 100E","Yorkshire and The Humber",37.532,0.2,0.148,53.864,0.741,1.288,18.366,26.588,5,"Urban major conurbation"
"33076",4,3,0,0,0,0,0,"E01011639","Loc_005","1665471836044",58.5,"Medium Obstruction housing areas","Leeds 100E","Yorkshire and The Humber",37.532,0.2,0.148,53.864,0.741,1.288,18.366,26.588,5,"Urban major conurbation"
"33078",5,1,0,0,0,0,0,"E01011639","Loc_015","1665472058259",60,"Medium Obstruction housing areas","Leeds 100E","Yorkshire and The Humber",37.532,0.2,0.148,53.864,0.741,1.288,18.366,26.588,5,"Urban major conurbation"
"33079",7,2,0,0,0,0,0,"E01011639","Loc_006","1665472237023",49.5,"Low Obstruction housing areas","Leeds 100E","Yorkshire and The Humber",37.532,0.2,0.148,53.864,0.741,1.288,18.366,26.588,5,"Urban major conurbation"
"33080",1,0,0,0,0,0,0,"E01011639","Loc_006","1665472302140",56.4,"Low Obstruction housing areas","Leeds 100E","Yorkshire and The Humber",37.532,0.2,0.148,53.864,0.741,1.288,18.366,26.588,5,"Urban major conurbation"
"33081",19,6,2,2,1,1,0,"E01011639","Loc_013","1665472575488",56,"Medium Obstruction housing areas","Leeds 100E","Yorkshire and The Humber",37.532,0.2,0.148,53.864,0.741,1.288,18.366,26.588,5,"Urban major conurbation"
"33082",28,20,3,5,2,1,1,"E01011639","Loc_013","1665472575516",55,"Medium Obstruction housing areas","Leeds 100E","Yorkshire and The Humber",37.532,0.2,0.148,53.864,0.741,1.288,18.366,26.588,5,"Urban major conurbation"
"33083",18,6,0,1,0,0,0,"E01011639","Loc_001","1665472840745",62.3,"Medium Obstruction housing areas","Leeds 100E","Yorkshire and The Humber",37.532,0.2,0.148,53.864,0.741,1.288,18.366,26.588,5,"Urban major conurbation"
"33084",2,2,0,0,0,0,0,"E01011639","Loc_001","1665472840775",63.5,"Medium Obstruction housing areas","Leeds 100E","Yorkshire and The Humber",37.532,0.2,0.148,53.864,0.741,1.288,18.366,26.588,5,"Urban major conurbation"
"33085",4,2,0,0,0,0,0,"E01011639","Loc_004","1665473102554",57.2,"Low Obstruction housing areas","Leeds 100E","Yorkshire and The Humber",37.532,0.2,0.148,53.864,0.741,1.288,18.366,26.588,5,"Urban major conurbation"
"33086",3,2,0,1,0,0,0,"E01011639","Loc_004","1665473171186",62.3,"Low Obstruction housing areas","Leeds 100E","Yorkshire and The Humber",37.532,0.2,0.148,53.864,0.741,1.288,18.366,26.588,5,"Urban major conurbation"
"33087",1,0,0,0,0,0,0,"E01011639","Loc_014","1665473572037",40.3,"Medium Obstruction housing areas","Leeds 100E","Yorkshire and The Humber",37.532,0.2,0.148,53.864,0.741,1.288,18.366,26.588,5,"Urban major conurbation"
"33088",11,6,0,2,0,1,0,"E01011639","Loc_014","1665473572053",64.7,"Medium Obstruction housing areas","Leeds 100E","Yorkshire and The Humber",37.532,0.2,0.148,53.864,0.741,1.288,18.366,26.588,5,"Urban major conurbation"
"33089",12,5,1,1,1,0,1,"E01011660","Loc_005","1665474954220",56.2,"Medium Obstruction housing areas","Leeds 040D","Yorkshire and The Humber",59.684,0.307,0.241,61.317,1.445,2.158,19.42,39.928,5,"Urban major conurbation"
"33090",6,1,0,0,0,0,0,"E01011660","Loc_014","1665475034746",54.6,"Recreation areas","Leeds 040D","Yorkshire and The Humber",59.684,0.307,0.241,61.317,1.445,2.158,19.42,39.928,5,"Urban major conurbation"
"33091",3,2,1,1,1,0,0,"E01011660","Loc_014","1665475103701",52.1,"Recreation areas","Leeds 040D","Yorkshire and The Humber",59.684,0.307,0.241,61.317,1.445,2.158,19.42,39.928,5,"Urban major conurbation"
"33092",20,9,0,4,0,0,2,"E01011660","Loc_005","1665475234481",57.1,"Medium Obstruction housing areas","Leeds 040D","Yorkshire and The Humber",59.684,0.307,0.241,61.317,1.445,2.158,19.42,39.928,5,"Urban major conurbation"
"33093",22,14,3,7,3,3,1,"E01016873","Loc_008","1665476098638",55.6,"Medium Obstruction housing areas","Brighton and Hove 019D","South East (England)",30.144,0.207,0.148,8.153,1.304,-0.301,23.146,26.418,4,"Urban city and town"
"33094",30,15,3,6,1,1,0,"E01016873","Loc_008","1665476098656",52.8,"Medium Obstruction housing areas","Brighton and Hove 019D","South East (England)",30.144,0.207,0.148,8.153,1.304,-0.301,23.146,26.418,4,"Urban city and town"
"33095",20,10,2,5,2,1,1,"E01016873","Loc_005","1665476098673",52.4,"High Obstruction housing areas","Brighton and Hove 019D","South East (England)",30.144,0.207,0.148,8.153,1.304,-0.301,23.146,26.418,4,"Urban city and town"
"33096",43,30,12,12,12,2,2,"E01016873","Loc_005","1665476098688",51.7,"High Obstruction housing areas","Brighton and Hove 019D","South East (England)",30.144,0.207,0.148,8.153,1.304,-0.301,23.146,26.418,4,"Urban city and town"
"33097",30,7,1,1,0,1,0,"E01016873","Loc_006","1665476098700",49.8,"Other retail commercial areas","Brighton and Hove 019D","South East (England)",30.144,0.207,0.148,8.153,1.304,-0.301,23.146,26.418,4,"Urban city and town"
"33098",32,7,3,2,1,0,0,"E01016873","Loc_006","1665476098713",65.5,"Other retail commercial areas","Brighton and Hove 019D","South East (England)",30.144,0.207,0.148,8.153,1.304,-0.301,23.146,26.418,4,"Urban city and town"
"33099",50,17,5,8,5,1,1,"E01016873","Loc_015","1665476098727",51.3,"High Obstruction housing areas","Brighton and Hove 019D","South East (England)",30.144,0.207,0.148,8.153,1.304,-0.301,23.146,26.418,4,"Urban city and town"
"33100",93,73,18,7,10,3,0,"E01016873","Loc_015","1665476098740",52.3,"High Obstruction housing areas","Brighton and Hove 019D","South East (England)",30.144,0.207,0.148,8.153,1.304,-0.301,23.146,26.418,4,"Urban city and town"
"33101",42,27,6,5,4,0,1,"E01016873","Loc_007","1665476098752",60.8,"Other retail commercial areas","Brighton and Hove 019D","South East (England)",30.144,0.207,0.148,8.153,1.304,-0.301,23.146,26.418,4,"Urban city and town"
"33102",30,20,3,15,3,1,0,"E01016873","Loc_007","1665476098765",60.8,"Other retail commercial areas","Brighton and Hove 019D","South East (England)",30.144,0.207,0.148,8.153,1.304,-0.301,23.146,26.418,4,"Urban city and town"
"33103",52,42,1,15,1,6,0,"E01016873","Loc_002","1665476098778",68,"Medium Obstruction housing areas","Brighton and Hove 019D","South East (England)",30.144,0.207,0.148,8.153,1.304,-0.301,23.146,26.418,4,"Urban city and town"
"33104",28,13,0,7,0,2,1,"E01016873","Loc_002","1665476098791",58.1,"Medium Obstruction housing areas","Brighton and Hove 019D","South East (England)",30.144,0.207,0.148,8.153,1.304,-0.301,23.146,26.418,4,"Urban city and town"
"33105",16,8,2,2,2,0,0,"E01016873","Loc_012","1665476098804",49.6,"High Obstruction housing areas","Brighton and Hove 019D","South East (England)",30.144,0.207,0.148,8.153,1.304,-0.301,23.146,26.418,4,"Urban city and town"
"33106",38,6,0,4,0,1,0,"E01016873","Loc_012","1665476098816",53.4,"High Obstruction housing areas","Brighton and Hove 019D","South East (England)",30.144,0.207,0.148,8.153,1.304,-0.301,23.146,26.418,4,"Urban city and town"
"33107",64,17,2,10,1,3,0,"E01016873","Loc_003","1665476098829",56.3,"Industry warehousing retail sheds & science parks","Brighton and Hove 019D","South East (England)",30.144,0.207,0.148,8.153,1.304,-0.301,23.146,26.418,4,"Urban city and town"
"33108",38,11,7,2,5,1,0,"E01016873","Loc_003","1665476098842",52.9,"Industry warehousing retail sheds & science parks","Brighton and Hove 019D","South East (England)",30.144,0.207,0.148,8.153,1.304,-0.301,23.146,26.418,4,"Urban city and town"
"33109",20,6,0,4,0,1,0,"E01016873","Loc_014","1665476098855",58.6,"Industry warehousing retail sheds & science parks","Brighton and Hove 019D","South East (England)",30.144,0.207,0.148,8.153,1.304,-0.301,23.146,26.418,4,"Urban city and town"
"33110",21,5,1,0,1,0,0,"E01016873","Loc_014","1665476098867",49.8,"Industry warehousing retail sheds & science parks","Brighton and Hove 019D","South East (England)",30.144,0.207,0.148,8.153,1.304,-0.301,23.146,26.418,4,"Urban city and town"
"33111",9,5,0,0,0,0,0,"E01016873","Loc_010","1665476098880",67.8,"High Obstruction housing areas","Brighton and Hove 019D","South East (England)",30.144,0.207,0.148,8.153,1.304,-0.301,23.146,26.418,4,"Urban city and town"
"33112",25,15,4,5,4,0,1,"E01016873","Loc_010","1665476098894",68.3,"High Obstruction housing areas","Brighton and Hove 019D","South East (England)",30.144,0.207,0.148,8.153,1.304,-0.301,23.146,26.418,4,"Urban city and town"
"33113",10,5,2,2,2,0,0,"E01016873","Loc_001","1665476098907",54.1,"Medium Obstruction housing areas","Brighton and Hove 019D","South East (England)",30.144,0.207,0.148,8.153,1.304,-0.301,23.146,26.418,4,"Urban city and town"
"33114",13,6,1,2,1,0,0,"E01016873","Loc_001","1665476098920",51.8,"Medium Obstruction housing areas","Brighton and Hove 019D","South East (England)",30.144,0.207,0.148,8.153,1.304,-0.301,23.146,26.418,4,"Urban city and town"
"33115",32,13,2,4,2,0,1,"E01016873","Loc_009","1665476098933",52.2,"Industry warehousing retail sheds & science parks","Brighton and Hove 019D","South East (England)",30.144,0.207,0.148,8.153,1.304,-0.301,23.146,26.418,4,"Urban city and town"
"33116",25,3,0,3,0,0,0,"E01016873","Loc_009","1665476098946",54.6,"Industry warehousing retail sheds & science parks","Brighton and Hove 019D","South East (England)",30.144,0.207,0.148,8.153,1.304,-0.301,23.146,26.418,4,"Urban city and town"
