mongo_id,object,material,brand,image_url,segment_id,lat,lon,LSOA,loc,segment_distance,land_use,lsoa_name,region,imd_score,income_score,employment_score,education_score,health_score,crime_score,housing_score,environment_score,urban_rural_desc,parent_company,brand_category,object_category
62de8bb2e5d4d41d667fa510,can,aluminum,redbull,https://media.litterati.org/images/2022/07/25/283938-ltr-1658748902643_8d501a3a-f879-40ec-99b8-b3b7fcd3fc17.jpg,23583,51.5282109,-0.4257206,E01002423,Loc_001,66.0,Medium Obstruction housing areas,Hillingdon 018B,London,13.735,0.08,0.075,13.32,-0.838,0.144,25.0,20.645,Urban major conurbation,RedBull,softdrink,drink
633c67aac3303f8db00b8def,can,aluminum,pepsi,https://media.litterati.org/images/2022/07/21/284328-ltr-1658398692402_07f204bc-2174-421b-ab42-918bc1e1bb27.jpg,23249,51.4322944,0.4092545,E01024261,Loc_004,60.0,Medium Obstruction housing areas,Gravesham 003B,South East (England),11.142,0.044,0.046,16.416,-0.936,0.813,24.038,9.475,Urban major conurbation,Pepsico,softdrink,drink
62dfe2d26b1f5e434da595e1,bottle,plastic,lucozade,https://media.litterati.org/images/2022/07/26/283938-ltr-1658839586442_2af50f50-ef96-4fbc-b8e5-5d7dc20f4d1e.jpg,23914,51.5258453,-0.4332123,E01002423,Loc_014,54.0,Industry warehousing retail sheds & science parks,Hillingdon 018B,London,13.735,0.08,0.075,13.32,-0.838,0.144,25.0,20.645,Urban major conurbation,Suntory,softdrink,drink
62dfe0e36b1f5e434da593f0,bottle,plastic,buxtonwater,https://media.litterati.org/images/2022/07/26/284078-ltr_1658838953.57269_7DF5CB50-F21B-43FB-81BC-5039FE8028DB.jpg,23907,53.4288342856,-2.28979529813,E01006164,Loc_014,54.8,Recreation areas,Trafford 014C,North West (England),10.536,0.059,0.051,2.394,-0.542,0.753,18.625,18.645,Urban major conurbation,nestle,softdrink,drink
62dfe0e36b1f5e434da593f0,bottlecap,plastic,buxtonwater,https://media.litterati.org/images/2022/07/26/284078-ltr_1658838953.57269_7DF5CB50-F21B-43FB-81BC-5039FE8028DB.jpg,23907,53.4288342856,-2.28979529813,E01006164,Loc_014,54.8,Recreation areas,Trafford 014C,North West (England),10.536,0.059,0.051,2.394,-0.542,0.753,18.625,18.645,Urban major conurbation,nestle,softdrink,drink
62dfe0e36b1f5e434da593f0,bottle,plastic,drpepper,https://media.litterati.org/images/2022/07/26/284078-ltr_1658838953.57269_7DF5CB50-F21B-43FB-81BC-5039FE8028DB.jpg,23907,53.4288342856,-2.28979529813,E01006164,Loc_014,54.8,Recreation areas,Trafford 014C,North West (England),10.536,0.059,0.051,2.394,-0.542,0.753,18.625,18.645,Urban major conurbation,cocacola,softdrink,drink
62dfe0e36b1f5e434da593f0,bottlecap,plastic,drpepper,https://media.litterati.org/images/2022/07/26/284078-ltr_1658838953.57269_7DF5CB50-F21B-43FB-81BC-5039FE8028DB.jpg,23907,53.4288342856,-2.28979529813,E01006164,Loc_014,54.8,Recreation areas,Trafford 014C,North West (England),10.536,0.059,0.051,2.394,-0.542,0.753,18.625,18.645,Urban major conurbation,cocacola,softdrink,drink
633c67cf698ee582ad4a979e,can,aluminum,redbull,https://media.litterati.org/images/2022/07/26/284030-ltr-1658826193434_e1744f65-5ce6-467f-9013-0929a43559d3.jpg,23783,51.8770357,-0.4201143,E01015735,Loc_011,111.0,Medium Obstruction housing areas,Luton 020D,East of England,37.416,0.204,0.127,33.928,0.69,0.854,44.921,30.843,Urban city and town,RedBull,softdrink,drink
62d7e95955499acc33df9a43,can,aluminum,7up,https://media.litterati.org/images/2022/07/20/284146-ltr_1658317061.231899_F9AD8270-891B-439E-87C7-5D7B684AD243.jpg,23130,53.7445424402,-0.432257616419,E01013105,Loc_011,50.2,Medium Obstruction housing areas,East Riding of Yorkshire 027A,Yorkshire and The Humber,15.441,0.114,0.095,16.181,-0.297,-0.014,13.951,15.647,Urban city and town,Pepsico,softdrink,drink
62dfc04d6b1f5e434da5377c,wrapper,plastic,starburst,https://media.litterati.org/images/2022/07/22/284078-ltr_1658502110.5308871_83F490C1-9FE2-4BE6-8FD0-3B765F1091CE.jpg,23367,53.5865743692,-2.08868393675,E01005441,Loc_015,59.6,Main roads,Oldham 002A,North West (England),40.0,0.218,0.206,27.584,1.089,1.323,23.0,14.223,Urban major conurbation,marswrigley,candy,food
62dfee1bb28eaac7f33b25c1,wrapper,plastic,mars,https://media.litterati.org/images/2022/07/26/283434-ltr-1658842472551_e162df36-2613-4551-9e2c-54afd222bb5b.jpg,23949,51.4043966,0.103801,E01000729,Loc_002,103.0,Low Obstruction housing areas,Bromley 014A,London,40.937,0.276,0.192,37.926,0.55,1.005,30.032,15.74,Urban major conurbation,marswrigley,candy,food
633c67b4b56e47d46ad684ce,can,aluminum,redbull,https://media.litterati.org/images/2022/07/22/284672-ltr-1658500580995_c36ff2e6-69aa-4b17-a570-42690aaaf716.jpg,23358,52.9894197,-1.1996449,E01013831,Loc_006,56.0,Low Obstruction housing areas,Nottingham 009C,East Midlands (England),18.146,0.084,0.074,20.555,0.22,0.194,32.104,15.254,Urban minor conurbation,RedBull,softdrink,drink
633c67b59a25373c716faa7a,can,aluminum,fanta,https://media.litterati.org/images/2022/07/22/284672-ltr-1658507920048_371ff417-0a19-4f07-b2e4-2c01c2a4bd39.jpg,23402,52.9853672,-1.1992295,E01013831,Loc_007,59.0,Low Obstruction housing areas,Nottingham 009C,East Midlands (England),18.146,0.084,0.074,20.555,0.22,0.194,32.104,15.254,Urban minor conurbation,cocacola,softdrink,drink
62d94301b40be55787c2d3aa,can,aluminum,stellaartois,https://media.litterati.org/images/2022/07/21/284328-ltr-1658402213298_54f45e5c-9c03-436b-8e56-c6938288db60.jpg,23256,51.4304988,0.4011911,E01024261,Loc_006,62.0,Medium Obstruction housing areas,Gravesham 003B,South East (England),11.142,0.044,0.046,16.416,-0.936,0.813,24.038,9.475,Urban major conurbation,inbev,alcohol,drink
62de9fcdbde2bd68bda18528,bottle,plastic,oasis,https://media.litterati.org/images/2022/07/25/283938-ltr-1658756850572_2781b86a-aed8-4012-894c-0fac6fddded1.jpg,23626,51.5279495,-0.4377899,E01002423,Loc_005,53.0,Medium Obstruction housing areas,Hillingdon 018B,London,13.735,0.08,0.075,13.32,-0.838,0.144,25.0,20.645,Urban major conurbation,cocacola,softdrink,drink
62dbfc89f6dab3daaa39e004,can,aluminum,redbull,https://media.litterati.org/images/2022/07/23/284672-ltr-1658580040173_60b9934c-16f1-4e7b-9ee3-9a65397f0fcc.jpg,23427,52.986782,-1.2078178,E01013826,Loc_011,56.0,Recreation areas,Nottingham 011E,East Midlands (England),56.421,0.387,0.21,76.36,0.851,0.858,26.238,28.879,Urban minor conurbation,RedBull,softdrink,drink
62d942e8a975547ba0685ee4,wrapper,plastic,milkyway,https://media.litterati.org/images/2022/07/21/284328-ltr-1658397703287_21faaf68-4bc4-4185-93af-49d2f3c0af3c.jpg,23247,51.4319847,0.4076983,E01024261,Loc_005,67.0,Medium Obstruction housing areas,Gravesham 003B,South East (England),11.142,0.044,0.046,16.416,-0.936,0.813,24.038,9.475,Urban major conurbation,marswrigley,candy,food
62dfa3056b1f5e434da4bdb3,can,aluminum,cocacola,https://media.litterati.org/images/2022/07/26/284052-ltr-1658822873293_fad018c5-96f1-4d84-8e8f-501f450dde95.jpg,23749,51.3726688,-0.172183,E01004165,Loc_010,55.0,Industry warehousing retail sheds & science parks,Sutton 005C,London,16.373,0.101,0.081,11.946,0.065,0.323,18.04,23.038,Urban major conurbation,cocacola,softdrink,drink
62dfe2d36b1f5e434da595f5,can,aluminum,redbull,https://media.litterati.org/images/2022/07/26/283938-ltr-1658839642727_a7832a22-00f9-40b7-9047-36cb036e2d63.jpg,23914,51.5260531,-0.4331528,E01002423,Loc_014,54.0,Industry warehousing retail sheds & science parks,Hillingdon 018B,London,13.735,0.08,0.075,13.32,-0.838,0.144,25.0,20.645,Urban major conurbation,RedBull,softdrink,drink
62d2b7389a26f39fcfceb9c4,can,aluminum,pepsi,https://media.litterati.org/images/2022/07/16/284199-ltr_1657958051.0588841_2681C83E-C96E-4F5A-A63B-D2DCBECEC61E.jpg,22236,51.6787963307,-1.18177270572,E01028641,Loc_008,20.2,Rural roads,South Oxfordshire 006D,South East (England),8.5,0.04,0.036,7.748,-1.158,-0.315,36.296,8.086,Rural village and dispersed,Pepsico,softdrink,drink
62df9f586b1f5e434da4b7c9,can,aluminum,redbull,https://media.litterati.org/images/2022/07/26/284052-ltr-1658822151253_4bf6546b-7249-433d-8ef5-6dd26bab6258.jpg,23737,51.3733891,-0.1710916,E01004165,Loc_015,55.0,Medium Obstruction housing areas,Sutton 005C,London,16.373,0.101,0.081,11.946,0.065,0.323,18.04,23.038,Urban major conurbation,RedBull,softdrink,drink
62dfc9216b1f5e434da552c1,bottle,plastic,fanta,https://media.litterati.org/images/2022/07/26/284052-ltr-1658832721319_6424efca-62fe-43c5-bba6-d760b3a24f95.jpg,23853,51.3722935,-0.1690999,E01004165,Loc_005,53.0,Medium Obstruction housing areas,Sutton 005C,London,16.373,0.101,0.081,11.946,0.065,0.323,18.04,23.038,Urban major conurbation,cocacola,softdrink,drink
62dfd9556b1f5e434da5824d,can,aluminum,cocacola,https://media.litterati.org/images/2022/07/26/283505-ltr_1658837257.44787_C1FC195A-BC93-4D37-9A48-EFF129A09549.jpg,23885,51.4097338189,0.00473024458553,E01000674,Loc_011,54.9,High Obstruction housing areas,Bromley 008A,London,12.232,0.106,0.057,4.842,-0.765,-0.054,26.147,18.531,Urban major conurbation,cocacola,softdrink,drink
62dbfc8cf6dab3daaa39e027,bottlecap,plastic,fanta,https://media.litterati.org/images/2022/07/23/284672-ltr-1658580215429_7ea3d691-6a40-470c-b4c7-59f6d8986ffc.jpg,23428,52.9867059,-1.2073441,E01013826,Loc_011,53.0,Recreation areas,Nottingham 011E,East Midlands (England),56.421,0.387,0.21,76.36,0.851,0.858,26.238,28.879,Urban minor conurbation,cocacola,softdrink,drink
62dbfc8cf6dab3daaa39e027,bottle,plastic,fanta,https://media.litterati.org/images/2022/07/23/284672-ltr-1658580215429_7ea3d691-6a40-470c-b4c7-59f6d8986ffc.jpg,23428,52.9867059,-1.2073441,E01013826,Loc_011,53.0,Recreation areas,Nottingham 011E,East Midlands (England),56.421,0.387,0.21,76.36,0.851,0.858,26.238,28.879,Urban minor conurbation,cocacola,softdrink,drink
62dc11f6a5906194f5418b37,can,aluminum,7up,https://media.litterati.org/images/2022/07/23/284666-ltr_1658589640.386982_7F455D14-D40C-411A-B27E-0CB6E9FD86B4.jpg,23451,50.9035612783,-1.34678768925,E01017257,Loc_013,65.3,Low Obstruction housing areas,Southampton 026B,South East (England),31.276,0.126,0.12,25.17,0.492,0.564,22.078,66.811,Urban city and town,Pepsico,softdrink,drink
62da9d14219743829c7430b0,bottle,plastic,oasis,https://media.litterati.org/images/2022/07/22/284672-ltr-1658493782888_8c852569-fd5e-4c4b-9832-866596cc5511.jpg,23337,52.9884033,-1.2122022,E01013831,Loc_010,107.0,Industry warehousing retail sheds & science parks,Nottingham 009C,East Midlands (England),18.146,0.084,0.074,20.555,0.22,0.194,32.104,15.254,Urban minor conurbation,cocacola,softdrink,drink
62dbeb25f6dab3daaa39a8cc,box,paper,budweiser,https://media.litterati.org/images/2022/07/23/284672-ltr-1658579039633_7b0fa013-63d6-4dd9-b27a-b73be2896ce4.jpg,23425,52.9868321,-1.2075978,E01013826,Loc_011,54.0,Recreation areas,Nottingham 011E,East Midlands (England),56.421,0.387,0.21,76.36,0.851,0.858,26.238,28.879,Urban minor conurbation,inbev,alcohol,Other
62dfee19b28eaac7f33b2569,wrapper,plastic,cadbury,https://media.litterati.org/images/2022/07/26/283434-ltr-1658842312297_2fc615ec-54da-4eda-abd1-d6b39044ae28.jpg,23949,51.4038486,0.1035642,E01000729,Loc_002,103.0,Low Obstruction housing areas,Bromley 014A,London,40.937,0.276,0.192,37.926,0.55,1.005,30.032,15.74,Urban major conurbation,Mondelez,candy,food
62de9ff3bde2bd68bda185f0,wrapper,plastic,cadbury,https://media.litterati.org/images/2022/07/25/284184-ltr-1658756282088_94f921c4-1fe7-4518-b396-2bbda418c7fa.jpg,23627,53.9644729,-2.0118874,E01027574,Loc_005,61.0,Rural roads,Craven 005A,Yorkshire and The Humber,7.017,0.032,0.065,4.283,-0.606,-1.078,16.84,20.191,Urban city and town,Mondelez,candy,food
62d7c6b455499acc33df3962,wrapper,plastic,milkyway,https://media.litterati.org/images/2022/07/20/284146-ltr_1658308055.9248781_A94DB67B-87F3-4D99-9FF3-F633506A38C4.jpg,23066,53.7496193725,-0.432545305241,E01013105,Loc_001,112.6,Medium Obstruction housing areas,East Riding of Yorkshire 027A,Yorkshire and The Humber,15.441,0.114,0.095,16.181,-0.297,-0.014,13.951,15.647,Urban city and town,marswrigley,candy,food
62de8fc862a0e86967b28fea,can,aluminum,sprite,https://media.litterati.org/images/2022/07/25/283938-ltr-1658752877504_01cdf695-457a-477c-9dae-1d8cee793e98.jpg,23611,51.5278459,-0.4268078,E01002423,Loc_003,54.0,Medium Obstruction housing areas,Hillingdon 018B,London,13.735,0.08,0.075,13.32,-0.838,0.144,25.0,20.645,Urban major conurbation,cocacola,softdrink,drink
62d3daa3ff2bbb7802bf7fb7,chipsbag,plastic,walkers,https://media.litterati.org/images/2022/07/17/284199-ltr_1658051080.0898108_DEA9A80D-0C0A-4EB7-9CB9-514C670DE7E9.jpg,22608,51.8073892122,-1.2787232073,E01028496,Loc_012,54.1,Rural roads,Cherwell 018D,South East (England),12.921,0.074,0.073,21.462,-0.243,-0.65,17.332,19.831,Urban city and town,Pepsico,snack,
62dec10753f434320d8185ec,wrapper,plastic,aero,https://media.litterati.org/images/2022/07/25/283978-ltr_1658765402.227738_842DCE93-3020-49D2-8F68-7CC349C7A0AB.jpg,23662,51.4761474388,-0.13065716579,E01003121,Loc_002,55.4,Main roads,Lambeth 006B,London,32.792,0.251,0.154,18.234,0.593,0.039,29.036,30.238,Urban major conurbation,nestle,candy,food
62dfc0506b1f5e434da537aa,can,aluminum,redbull,https://media.litterati.org/images/2022/07/22/284078-ltr_1658502178.124074_33758414-760F-4B29-BF25-53F509F66A98.jpg,23367,53.5864043423,-2.088923743,E01005441,Loc_015,59.6,Main roads,Oldham 002A,North West (England),40.0,0.218,0.206,27.584,1.089,1.323,23.0,14.223,Urban major conurbation,RedBull,softdrink,drink
62dfb2f16b1f5e434da4ef73,bottle,plastic,oasis,https://media.litterati.org/images/2022/07/26/283978-ltr_1658827446.080842_84320819-99CA-4341-99B4-7DC739964A1D.jpg,23796,51.4817146898,-0.0756377004238,E01004014,Loc_001,50.5,Medium Obstruction housing areas,Southwark 019E,London,33.895,0.26,0.148,12.598,0.534,-0.128,43.638,22.491,Urban major conurbation,cocacola,softdrink,drink
62dfee11b28eaac7f33b24e9,chipsbag,plastic,walkers,https://media.litterati.org/images/2022/07/26/283434-ltr-1658841945780_c56907df-3654-4c55-83e2-1c5042d65fcd.jpg,23948,51.4043548,0.1039851,E01000729,Loc_002,107.0,Low Obstruction housing areas,Bromley 014A,London,40.937,0.276,0.192,37.926,0.55,1.005,30.032,15.74,Urban major conurbation,Pepsico,snack,
62de8bb4e5d4d41d667fa594,lid,plastic,burgerking,https://media.litterati.org/images/2022/07/25/283938-ltr-1658751248303_5dbdec9c-7ebf-43ae-b1f9-7e80e36730f4.jpg,23601,51.5297463,-0.4367859,E01002423,Loc_002,52.0,Medium Obstruction housing areas,Hillingdon 018B,London,13.735,0.08,0.075,13.32,-0.838,0.144,25.0,20.645,Urban major conurbation,Burger King,fastfood,drink
62de8bb4e5d4d41d667fa594,straw,plastic,burgerking,https://media.litterati.org/images/2022/07/25/283938-ltr-1658751248303_5dbdec9c-7ebf-43ae-b1f9-7e80e36730f4.jpg,23601,51.5297463,-0.4367859,E01002423,Loc_002,52.0,Medium Obstruction housing areas,Hillingdon 018B,London,13.735,0.08,0.075,13.32,-0.838,0.144,25.0,20.645,Urban major conurbation,Burger King,fastfood,drink
62de8bb4e5d4d41d667fa594,cup,plastic,burgerking,https://media.litterati.org/images/2022/07/25/283938-ltr-1658751248303_5dbdec9c-7ebf-43ae-b1f9-7e80e36730f4.jpg,23601,51.5297463,-0.4367859,E01002423,Loc_002,52.0,Medium Obstruction housing areas,Hillingdon 018B,London,13.735,0.08,0.075,13.32,-0.838,0.144,25.0,20.645,Urban major conurbation,Burger King,fastfood,drink
62dd103fe17a43df5d3b69ca,can,aluminum,tango,https://media.litterati.org/images/2022/07/24/284672-ltr-1658654722104_0b626d77-ca17-44ae-841c-25402708ad81.jpg,23466,52.9807082,-1.2078999,E01013826,Loc_014,54.0,Main roads,Nottingham 011E,East Midlands (England),56.421,0.387,0.21,76.36,0.851,0.858,26.238,28.879,Urban minor conurbation,britvic,softdrink,drink
62dfae036b1f5e434da4e815,bottle,plastic,cocacola,https://media.litterati.org/images/2022/07/26/284052-ltr-1658826087631_f5877483-9552-45ed-aa7d-d1e664ced341.jpg,23782,51.37241,-0.1679942,E01004165,Loc_003,54.0,Other retail commercial areas,Sutton 005C,London,16.373,0.101,0.081,11.946,0.065,0.323,18.04,23.038,Urban major conurbation,cocacola,softdrink,drink
62dfae036b1f5e434da4e815,bottlecap,plastic,cocacola,https://media.litterati.org/images/2022/07/26/284052-ltr-1658826087631_f5877483-9552-45ed-aa7d-d1e664ced341.jpg,23782,51.37241,-0.1679942,E01004165,Loc_003,54.0,Other retail commercial areas,Sutton 005C,London,16.373,0.101,0.081,11.946,0.065,0.323,18.04,23.038,Urban major conurbation,cocacola,softdrink,drink
62dfe0e76b1f5e434da59404,label,paper,tesco,https://media.litterati.org/images/2022/07/26/284078-ltr_1658839135.188293_EB1033DD-CE7F-4B68-97D8-D968D9A90E1F.jpg,23908,53.4288106068,-2.28969127871,E01006164,Loc_014,50.4,Recreation areas,Trafford 014C,North West (England),10.536,0.059,0.051,2.394,-0.542,0.753,18.625,18.645,Urban major conurbation,Tesco,supermarket,drink
62dfd5fe6b1f5e434da5791b,can,aluminum,redbull,https://media.litterati.org/images/2022/07/26/284052-ltr-1658836297836_8d139620-5828-4d82-b43d-c5d212b046f1.jpg,23877,51.3693277,-0.1677836,E01004165,Loc_001,51.0,Medium Obstruction housing areas,Sutton 005C,London,16.373,0.101,0.081,11.946,0.065,0.323,18.04,23.038,Urban major conurbation,RedBull,softdrink,drink
62de976f62a0e86967b2993b,bottle,plastic,lucozade,https://media.litterati.org/images/2022/07/25/283938-ltr-1658754610644_35f47ff4-68c1-4ad0-8429-29b40d9eea09.jpg,23620,51.5309979,-0.4397218,E01002423,Loc_004,63.0,Rural roads,Hillingdon 018B,London,13.735,0.08,0.075,13.32,-0.838,0.144,25.0,20.645,Urban major conurbation,Suntory,softdrink,drink
62dfac226b1f5e434da4e565,bottle,plastic,cocacola,https://media.litterati.org/images/2022/07/26/283505-ltr_1658825655.879652_950C4F81-B8B1-47E3-9143-F32EAA749FFC.jpg,23777,51.4092623728,0.00695389610347,E01000674,Loc_001,52.5,High Obstruction housing areas,Bromley 008A,London,12.232,0.106,0.057,4.842,-0.765,-0.054,26.147,18.531,Urban major conurbation,cocacola,softdrink,drink
62dfac226b1f5e434da4e565,bottlecap,plastic,cocacola,https://media.litterati.org/images/2022/07/26/283505-ltr_1658825655.879652_950C4F81-B8B1-47E3-9143-F32EAA749FFC.jpg,23777,51.4092623728,0.00695389610347,E01000674,Loc_001,52.5,High Obstruction housing areas,Bromley 008A,London,12.232,0.106,0.057,4.842,-0.765,-0.054,26.147,18.531,Urban major conurbation,cocacola,softdrink,drink
633c67b504e34adbd2e063f1,bag,plastic,lidl,https://media.litterati.org/images/2022/07/22/284672-ltr-1658503295358_855df65c-eac7-49f1-a344-14ee31ed0a60.jpg,23381,52.9874158,-1.1984877,E01013831,Loc_007,52.0,Low Obstruction housing areas,Nottingham 009C,East Midlands (England),18.146,0.084,0.074,20.555,0.22,0.194,32.104,15.254,Urban minor conurbation,Lidl,supermarket,Other
62deb228bde2bd68bda1be12,wrapper,plastic,m&ms,https://media.litterati.org/images/2022/07/25/283978-ltr_1658761559.402003_C6CDAFBB-A2B1-4A9E-A741-2FA4EBD520D3.jpg,23647,51.4781707214,-0.129380408568,E01003121,Loc_008,112.0,Main roads,Lambeth 006B,London,32.792,0.251,0.154,18.234,0.593,0.039,29.036,30.238,Urban major conurbation,marswrigley,candy,food
62d942e2a975547ba0685ea4,cup,paper,mcdonalds,https://media.litterati.org/images/2022/07/21/284328-ltr-1658395850392_25e7c364-a751-4e9f-86ce-f43c95c2ae4f.jpg,23243,51.4297915,0.4077839,E01024261,Loc_010,82.0,Low Obstruction housing areas,Gravesham 003B,South East (England),11.142,0.044,0.046,16.416,-0.936,0.813,24.038,9.475,Urban major conurbation,McDonalds,fastfood,drink
62debc01bde2bd68bda1f0fc,bottle,plastic,lucozade,https://media.litterati.org/images/2022/07/25/283978-ltr_1658764011.692426_5D953BEE-073F-4C6C-8705-BE4AE38AA525.jpg,23656,51.4752561584,-0.129594687596,E01003121,Loc_005,53.3,Medium Obstruction housing areas,Lambeth 006B,London,32.792,0.251,0.154,18.234,0.593,0.039,29.036,30.238,Urban major conurbation,Suntory,softdrink,drink
62dfa9106b1f5e434da4e251,wrapper,plastic,wrigleys,https://media.litterati.org/images/2022/07/26/284052-ltr-1658824533892_62606048-0186-4dff-b09f-155afc070c99.jpg,23765,51.3723313,-0.1686285,E01004165,Loc_004,53.0,High Obstruction housing areas,Sutton 005C,London,16.373,0.101,0.081,11.946,0.065,0.323,18.04,23.038,Urban major conurbation,marswrigley,gum,food
62d942faa975547ba0685fbb,can,aluminum,cocacola,https://media.litterati.org/images/2022/07/21/284328-ltr-1658401216333_266af8c6-1469-46a8-bfa1-6363a00065f2.jpg,23254,51.4318526,0.3993797,E01024261,Loc_003,70.0,Medium Obstruction housing areas,Gravesham 003B,South East (England),11.142,0.044,0.046,16.416,-0.936,0.813,24.038,9.475,Urban major conurbation,cocacola,softdrink,drink
633c67ce65b1120ea2376289,can,aluminum,tango,https://media.litterati.org/images/2022/07/26/284030-ltr-1658824336125_e9265310-cdba-4a2c-8eba-641b683debb6.jpg,23763,51.8757949,-0.4239754,E01015735,Loc_013,109.0,Medium Obstruction housing areas,Luton 020D,East of England,37.416,0.204,0.127,33.928,0.69,0.854,44.921,30.843,Urban city and town,britvic,softdrink,drink
62dd1c62e17a43df5d3bda17,container,plastic,mentos,https://media.litterati.org/images/2022/07/24/284672-ltr-1658657646197_d6fffbbd-5786-4e93-aefe-9c0ee027b4e7.jpg,23478,52.9848636,-1.2066325,E01013826,Loc_005,53.0,Medium Obstruction housing areas,Nottingham 011E,East Midlands (England),56.421,0.387,0.21,76.36,0.851,0.858,26.238,28.879,Urban minor conurbation,PerfettiVanMelle,candy,food
62da9d13219743829c743097,wrapper,plastic,haribo,https://media.litterati.org/images/2022/07/22/284672-ltr-1658493758132_bb274e9f-cf6f-463b-9e91-22ffaa25d524.jpg,23337,52.9884209,-1.212366,E01013831,Loc_010,107.0,Industry warehousing retail sheds & science parks,Nottingham 009C,East Midlands (England),18.146,0.084,0.074,20.555,0.22,0.194,32.104,15.254,Urban minor conurbation,Haribo,candy,food
62d26497a57984e89a5e368e,can,aluminum,redbull,https://media.litterati.org/images/2022/07/16/284199-ltr_1657955442.297823_3845A3E1-0549-496C-B73C-9BE413B1B881.jpg,22226,51.7138660612,-1.16397506529,E01028641,Loc_001,11.0,Rural roads,South Oxfordshire 006D,South East (England),8.5,0.04,0.036,7.748,-1.158,-0.315,36.296,8.086,Rural village and dispersed,RedBull,softdrink,drink
62df9c5d6b1f5e434da4b6bf,bottlecap,aluminum,corona,https://media.litterati.org/images/2022/07/26/283978-ltr_1658821660.11695_806E2E1B-C8DC-4DAC-A493-772A32975572.jpg,23730,51.4609209134,-0.0602693436409,E01004019,Loc_007,53.8,High Obstruction housing areas,Southwark 026C,London,24.043,0.193,0.115,7.823,0.027,-0.1,34.424,22.796,Urban major conurbation,inbev,alcohol,drink
62de977062a0e86967b29947,box,paper,quaker,https://media.litterati.org/images/2022/07/25/283938-ltr-1658754801858_6a036ed8-793b-4e93-b613-a90c4f7536ca.jpg,23621,51.5308024,-0.4392981,E01002423,Loc_004,67.0,Rural roads,Hillingdon 018B,London,13.735,0.08,0.075,13.32,-0.838,0.144,25.0,20.645,Urban major conurbation,Pepsico,snack,Other
62df8f346b1f5e434da4ac0c,container,plastic,mcdonalds,https://media.litterati.org/2022/07/26/283978-ltr_1658818176.721338_72065CEB-4F9F-4621-B20D-0228F8D6A6D5.jpg,23713,51.4635944159,-0.0596546638178,E01004019,Loc_001,53.2,Medium Obstruction housing areas,Southwark 026C,London,24.043,0.193,0.115,7.823,0.027,-0.1,34.424,22.796,Urban major conurbation,McDonalds,fastfood,food
633c67c7dc86b02b6d95252c,coffeecup,paper,costa,https://media.litterati.org/images/image/2022/07/25/283978-ltr_1658765533.5394301_504921FC-BB42-4EBA-BC16-62902A1072A4.jpg,23662,51.4758128521,-0.130821573411,E01003121,Loc_002,55.4,Main roads,Lambeth 006B,London,32.792,0.251,0.154,18.234,0.593,0.039,29.036,30.238,Urban major conurbation,Costa,fastfood,drink
62dff4d4b28eaac7f33b2e2f,lid,plastic,costa,https://media.litterati.org/images/2022/07/26/284078-ltr_1658844272.732594_16972CEF-E7E2-4E5D-AE4D-BB46D1E539F8.jpg,23973,53.428130583,-2.30796055868,E01006164,Loc_005,60.4,Medium Obstruction housing areas,Trafford 014C,North West (England),10.536,0.059,0.051,2.394,-0.542,0.753,18.625,18.645,Urban major conurbation,Costa,fastfood,drink
62deae58bde2bd68bda1b634,bag,paper,mcdonalds,https://media.litterati.org/images/2022/07/25/283938-ltr-1658760558990_3964fffc-3f44-4839-a0d8-24bd32a262c4.jpg,23644,51.5286404,-0.4335854,E01002423,Loc_007,51.0,Medium Obstruction housing areas,Hillingdon 018B,London,13.735,0.08,0.075,13.32,-0.838,0.144,25.0,20.645,Urban major conurbation,McDonalds,fastfood,Other
62dec2a853f434320d818872,cup,paper,mcdonalds,https://media.litterati.org/images/2022/07/25/284745-ltr_1658765932.621326_034C1C2E-E554-47A9-848E-EC177BF297C8.jpg,23665,51.4911670626,-0.17038152386,E01002823,Loc_008,37.6,Medium Obstruction housing areas,Kensington and Chelsea 014B,London,28.418,0.195,0.144,5.645,-0.219,0.178,37.35,39.222,Urban major conurbation,McDonalds,fastfood,drink
62d942dfb40be55787c2d22c,can,aluminum,cocacola,https://media.litterati.org/images/2022/07/21/284328-ltr-1658395597601_1558c78c-b5b3-4fb7-8cda-05687cbed317.jpg,23242,51.4298171,0.4076738,E01024261,Loc_010,69.0,Low Obstruction housing areas,Gravesham 003B,South East (England),11.142,0.044,0.046,16.416,-0.936,0.813,24.038,9.475,Urban major conurbation,cocacola,softdrink,drink
62dfacb86b1f5e434da4e5d4,can,aluminum,cocacola,https://media.litterati.org/images/2022/07/26/284030-ltr-1658825807344_18651070-beae-4a66-a999-a37f86cec31c.jpg,23779,51.8761645,-0.4218347,E01015735,Loc_014,104.0,Medium Obstruction housing areas,Luton 020D,East of England,37.416,0.204,0.127,33.928,0.69,0.854,44.921,30.843,Urban city and town,cocacola,softdrink,drink
62dfe2cd6b1f5e434da59581,bottle,plastic,cocacola,https://media.litterati.org/images/2022/07/26/284078-ltr_1658839392.69868_70AE21FE-246A-41CE-BF0B-6E3F5E64827F.jpg,23911,53.4287218424,-2.29046258144,E01006164,Loc_011,58.6,Main roads,Trafford 014C,North West (England),10.536,0.059,0.051,2.394,-0.542,0.753,18.625,18.645,Urban major conurbation,cocacola,softdrink,drink
